2018,SXM,1440000000.0
2021,VCT,1429000000.0
2021,KNA,1261000000.0
2016,MNP,1242000000.0
2021,WSM,1211000000.0
2021,STP,904057000.0
2021,VUT,888165000.0
2021,TCA,835171000.0
2021,DMA,787700000.0
2016,ASM,658000000.0
2021,TON,651247000.0
2005,MAF,561500000.0
2017,VGB,500000000.0
2021,FSM,375055000.0
2016,COK,299900000.0
2015,SPM,261300000.0
2021,MHL,250694000.0
2021,KIR,249640000.0
2021,PLW,248468000.0
2015,FLK,206400000.0
2009,AIA,175400000.0
2011,MSR,167400000.0
2021,NRU,149474000.0
2004,WLF,60000000.0
2021,TUV,55169000.0
2009,SHN,31100000.0
2003,NIU,10010000.0
2017,TKL,7711583.0
